HCP_ID,HCP_Name,Province,Specialty,Facility_ID,HCP_Type,Practice_Setting,Years_in_Practice
HCP_1789,Reyna Keeling,British Columbia,Psychiatry,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,17
HCP_1790,Elton VonRueden,British Columbia,Psychiatry,FAC_BC_CLIN_007,Physician,Community Clinic,25
HCP_1791,Willie Kessler,British Columbia,Psychiatry,FAC_BC_HOSP_006,Physician,Hospital,31
HCP_1792,Mariano West,British Columbia,Psychiatry,FAC_BC_HOSP_004,Physician,Hospital,17
HCP_1793,Vivien Leffler,British Columbia,Psychiatry,FAC_BC_CLIN_004,Physician,Community Clinic,10
HCP_1794,Chere Greenfelder,British Columbia,Psychiatry,FAC_BC_PRIV_009,Physician,Private Practice,35
HCP_1795,Elvis Hartmann,British Columbia,Psychiatry,FAC_BC_ACAD_006,Physician,Academic/Teaching Hospital,8
HCP_1796,Donita Ward,British Columbia,Psychiatry,FAC_BC_CLIN_001,Physician,Community Clinic,2
HCP_1797,Thandi Mokoena,British Columbia,Psychiatry,FAC_BC_PRIV_011,Physician,Private Practice,21
HCP_1798,Leola Tremblay,British Columbia,Psychiatry,FAC_BC_HOSP_008,Physician,Hospital,35
HCP_1799,Elvis Hartmann,British Columbia,Psychiatry,FAC_BC_HOSP_003,Physician,Hospital,4
HCP_1800,Alecia Welch,British Columbia,Psychiatry,FAC_BC_HOSP_001,Physician,Hospital,30
HCP_1801,Devora Sipes,British Columbia,Psychiatry,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,30
HCP_1802,Corrina Pacocha,British Columbia,Psychiatry,FAC_BC_PRIV_010,Physician,Private Practice,33
HCP_1803,Daron Berge,British Columbia,Psychiatry,FAC_BC_ACAD_003,Physician,Academic/Teaching Hospital,15
HCP_1804,Harley Bins,British Columbia,Psychiatry,FAC_BC_HOSP_004,Physician,Hospital,9
HCP_1805,Mohammed Parisian,British Columbia,Psychiatry,FAC_BC_HOSP_006,Physician,Hospital,18
HCP_1806,Colby Schowalter,British Columbia,Psychiatry,FAC_BC_ACAD_002,Physician,Academic/Teaching Hospital,5
HCP_1807,Gaynell Streich,British Columbia,Psychiatry,FAC_BC_HOSP_002,Physician,Hospital,30
HCP_1808,Abdul Volkman,British Columbia,Psychiatry,FAC_BC_HOSP_009,Physician,Hospital,24
HCP_1809,Hassan Rath,British Columbia,Psychiatry,FAC_BC_PRIV_009,Physician,Private Practice,17
HCP_1810,Mika Suzuki,British Columbia,Psychiatry,FAC_BC_PRIV_005,Physician,Private Practice,19
HCP_1811,Michell Friesen,British Columbia,Psychiatry,FAC_BC_HOSP_001,Physician,Hospital,25
HCP_1812,Mickie Greenholt,British Columbia,Psychiatry,FAC_BC_CLIN_008,Physician,Community Clinic,19
HCP_1813,Gemma Effertz,British Columbia,Psychiatry,FAC_BC_PRIV_010,Physician,Private Practice,30
HCP_1814,Conchita Tejada,British Columbia,Psychiatry,FAC_BC_CLIN_002,Physician,Community Clinic,33
HCP_1815,Ettie Schroeder,British Columbia,Psychiatry,FAC_BC_CLIN_003,Physician,Community Clinic,34
HCP_1816,Crista Keebler,British Columbia,Psychiatry,FAC_BC_HOSP_001,Physician,Hospital,22
HCP_1817,Florinda Schimmel,British Columbia,Psychiatry,FAC_BC_CLIN_007,Physician,Community Clinic,26
HCP_1818,Matt Bartell,British Columbia,Psychiatry,FAC_BC_ACAD_003,Physician,Academic/Teaching Hospital,11
HCP_1819,Jeramy Littel,British Columbia,Psychiatry,FAC_BC_PRIV_006,Physician,Private Practice,2
HCP_1820,Paige Goodwin,British Columbia,Psychiatry,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,15
HCP_1821,Armida Huel,British Columbia,Psychiatry,FAC_BC_HOSP_006,Physician,Hospital,31
HCP_1822,Edmundo Bauch,British Columbia,Psychiatry,FAC_BC_HOSP_006,Physician,Hospital,5
HCP_1823,Myrl Eichmann,British Columbia,Psychiatry,FAC_BC_PRIV_002,Physician,Private Practice,20
HCP_1824,Karisa Stiedemann,British Columbia,Psychiatry,FAC_BC_HOSP_003,Physician,Hospital,7
HCP_1825,Crissy O'Connell,British Columbia,Psychiatry,FAC_BC_PRIV_010,Physician,Private Practice,16
HCP_1826,Carla Koss,British Columbia,Psychiatry,FAC_BC_ACAD_006,Physician,Academic/Teaching Hospital,6
HCP_1827,Vern Powlowski,British Columbia,Psychiatry,FAC_BC_CLIN_008,Physician,Community Clinic,26
HCP_1828,Naledi Khumalo,British Columbia,Psychiatry,FAC_BC_PRIV_004,Physician,Private Practice,29
HCP_1829,Michel Reichel,British Columbia,Psychiatry,FAC_BC_PRIV_011,Physician,Private Practice,27
HCP_1830,Sipho Dlamini,British Columbia,Psychiatry,FAC_BC_HOSP_003,Physician,Hospital,25
HCP_1831,Aurelio Nicolas,British Columbia,Psychiatry,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,9
HCP_1832,Aiko Nakamura,British Columbia,Psychiatry,FAC_BC_HOSP_001,Physician,Hospital,19
HCP_1833,Brendon Bailey,British Columbia,Psychiatry,FAC_BC_ACAD_004,Physician,Academic/Teaching Hospital,4
HCP_1834,Benton Becker,British Columbia,Psychiatry,FAC_BC_PRIV_005,Physician,Private Practice,14
HCP_1835,Deloris Zemlak,British Columbia,Psychiatry,FAC_BC_HOSP_007,Physician,Hospital,18
HCP_1836,Jeramy Littel,British Columbia,Psychiatry,FAC_BC_PRIV_010,Physician,Private Practice,24
HCP_1837,Rahul Menon,British Columbia,Psychiatry,FAC_BC_HOSP_004,Physician,Hospital,4
HCP_1838,Myrl Eichmann,British Columbia,Psychiatry,FAC_BC_PRIV_006,Physician,Private Practice,29
HCP_1839,Jason Streich,British Columbia,Psychiatry,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,17
HCP_1840,Rory Kuvalis,British Columbia,Psychiatry,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,31
HCP_1841,Jere Waelchi,British Columbia,Psychiatry,FAC_BC_ACAD_005,Physician,Academic/Teaching Hospital,19
HCP_1842,Oscar Mateo,British Columbia,Psychiatry,FAC_BC_CLIN_008,Physician,Community Clinic,20
HCP_1843,Elijah Koepp,British Columbia,Psychiatry,FAC_BC_PRIV_006,Physician,Private Practice,25
HCP_1844,Carroll McClure,British Columbia,Psychiatry,FAC_BC_CLIN_004,Physician,Community Clinic,29
HCP_1845,Homero Zúñiga,British Columbia,Psychiatry,FAC_BC_ACAD_008,Physician,Academic/Teaching Hospital,6
HCP_1846,Harold Kessler,British Columbia,Psychiatry,FAC_BC_CLIN_007,Physician,Community Clinic,18
HCP_1847,Lai Friesen,British Columbia,Psychiatry,FAC_BC_ACAD_005,Physician,Academic/Teaching Hospital,2
HCP_1848,Marylee Reynolds,British Columbia,Psychiatry,FAC_BC_CLIN_003,Physician,Community Clinic,17
HCP_1849,Alecia Welch,British Columbia,Psychiatry,FAC_BC_PRIV_004,Physician,Private Practice,29
HCP_1850,Edie Howell,British Columbia,Psychiatry,FAC_BC_HOSP_002,Physician,Hospital,31
HCP_1851,Gertrudis Schaden,British Columbia,Psychiatry,FAC_BC_PRIV_010,Physician,Private Practice,10
HCP_1852,Matt Bartell,British Columbia,Psychiatry,FAC_BC_HOSP_004,Physician,Hospital,14
HCP_1853,Daron Berge,British Columbia,Psychiatry,FAC_BC_HOSP_010,Physician,Hospital,20
HCP_1854,Tressa Kovacek,British Columbia,Psychiatry,FAC_BC_CLIN_006,Physician,Community Clinic,14
HCP_1855,Vern Powlowski,British Columbia,Psychiatry,FAC_BC_CLIN_005,Physician,Community Clinic,7
HCP_1856,Earle Rice,British Columbia,Psychiatry,FAC_BC_PRIV_001,Physician,Private Practice,11
HCP_1857,Dorene Kessler,British Columbia,Psychiatry,FAC_BC_CLIN_001,Physician,Community Clinic,15
HCP_1858,Willie Kessler,British Columbia,Psychiatry,FAC_BC_HOSP_003,Physician,Hospital,19
HCP_1859,Buster Ferry,British Columbia,Psychiatry,FAC_BC_CLIN_004,Physician,Community Clinic,33
HCP_1860,Joan Trantow,British Columbia,Pediatrics,FAC_BC_CLIN_004,Physician,Community Clinic,20
HCP_1861,Kelly Boyle,British Columbia,Pediatrics,FAC_BC_PRIV_006,Physician,Private Practice,14
HCP_1862,Paige Goodwin,British Columbia,Pediatrics,FAC_BC_PRIV_005,Physician,Private Practice,24
HCP_1863,Carroll McClure,British Columbia,Pediatrics,FAC_BC_HOSP_009,Physician,Hospital,28
HCP_1864,Pamala Collier,British Columbia,Pediatrics,FAC_BC_PRIV_006,Physician,Private Practice,16
HCP_1865,Brandon Gerhold,British Columbia,Pediatrics,FAC_BC_PRIV_003,Physician,Private Practice,18
HCP_1866,Lai Friesen,British Columbia,Pediatrics,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,8
HCP_1867,Crista Keebler,British Columbia,Pediatrics,FAC_BC_PRIV_008,Physician,Private Practice,31
HCP_1868,Yasmine Boehm,British Columbia,Pediatrics,FAC_BC_ACAD_003,Physician,Academic/Teaching Hospital,31
HCP_1869,Von Mraz,British Columbia,Pediatrics,FAC_BC_HOSP_003,Physician,Hospital,7
HCP_1870,Crissy O'Connell,British Columbia,Pediatrics,FAC_BC_PRIV_005,Physician,Private Practice,13
HCP_1871,Colby Schowalter,British Columbia,Pediatrics,FAC_BC_HOSP_002,Physician,Hospital,10
HCP_1872,Lucio Robel,British Columbia,Pediatrics,FAC_BC_HOSP_003,Physician,Hospital,33
HCP_1873,Raphael Connelly,British Columbia,Pediatrics,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,3
HCP_1874,Yuki Tanaka,British Columbia,Pediatrics,FAC_BC_CLIN_003,Physician,Community Clinic,8
HCP_1875,Adela Chapa,British Columbia,Pediatrics,FAC_BC_PRIV_003,Physician,Private Practice,12
HCP_1876,Myong Heidenreich,British Columbia,Pediatrics,FAC_BC_PRIV_003,Physician,Private Practice,20
HCP_1877,Florinda Schimmel,British Columbia,Pediatrics,FAC_BC_PRIV_008,Physician,Private Practice,9
HCP_1878,Aubrey Greenfelder,British Columbia,Pediatrics,FAC_BC_HOSP_004,Physician,Hospital,19
HCP_1879,Alfred Weber,British Columbia,Pediatrics,FAC_BC_HOSP_002,Physician,Hospital,27
HCP_1880,Oscar Mateo,British Columbia,Pediatrics,FAC_BC_HOSP_006,Physician,Hospital,30
HCP_1881,Victor Fadel,British Columbia,Pediatrics,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,4
HCP_1882,Lesley Murazik,British Columbia,Pediatrics,FAC_BC_HOSP_004,Physician,Hospital,5
HCP_1883,Sanford Gottlieb,British Columbia,Pediatrics,FAC_BC_PRIV_003,Physician,Private Practice,4
HCP_1884,Carroll McClure,British Columbia,Pediatrics,FAC_BC_CLIN_003,Physician,Community Clinic,32
HCP_1885,Harold Kessler,British Columbia,Pediatrics,FAC_BC_HOSP_008,Physician,Hospital,23
HCP_1886,Sanford Gottlieb,British Columbia,Pediatrics,FAC_BC_CLIN_005,Physician,Community Clinic,19
HCP_1887,Mickie Greenholt,British Columbia,Pediatrics,FAC_BC_HOSP_005,Physician,Hospital,28
HCP_1888,Deloris Zemlak,British Columbia,Pediatrics,FAC_BC_HOSP_005,Physician,Hospital,21
HCP_1889,Lynwood Monahan,British Columbia,Pediatrics,FAC_BC_HOSP_005,Physician,Hospital,9
HCP_1890,Ezequiel Hoeger,British Columbia,Pediatrics,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,18
HCP_1891,Leola Tremblay,British Columbia,Pediatrics,FAC_BC_PRIV_004,Physician,Private Practice,25
HCP_1892,Michell Friesen,British Columbia,Pediatrics,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,2
HCP_1893,Mariano West,British Columbia,Pediatrics,FAC_BC_CLIN_001,Physician,Community Clinic,22
HCP_1894,Kathlyn Borer,British Columbia,Pediatrics,FAC_BC_HOSP_002,Physician,Hospital,18
HCP_1895,Jeramy Littel,British Columbia,Pediatrics,FAC_BC_PRIV_007,Physician,Private Practice,3
HCP_1896,Earle Rice,British Columbia,Dermatology,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,10
HCP_1897,Lenny Dare,British Columbia,Dermatology,FAC_BC_PRIV_004,Physician,Private Practice,16
HCP_1898,Karisa Stiedemann,British Columbia,Dermatology,FAC_BC_HOSP_008,Physician,Hospital,12
HCP_1899,Fernando Sierra,British Columbia,Dermatology,FAC_BC_CLIN_002,Physician,Community Clinic,11
HCP_1900,Ofelia Skiles,British Columbia,Dermatology,FAC_BC_ACAD_008,Physician,Academic/Teaching Hospital,23
HCP_1901,Kimberely Beatty,British Columbia,Dermatology,FAC_BC_PRIV_005,Physician,Private Practice,15
HCP_1902,Buddy Schinner,British Columbia,Dermatology,FAC_BC_ACAD_005,Physician,Academic/Teaching Hospital,18
HCP_1903,Della Steuber,British Columbia,General Surgery,FAC_BC_PRIV_003,Physician,Private Practice,28
HCP_1904,Emilee Runolfsdottir,British Columbia,General Surgery,FAC_BC_HOSP_002,Physician,Hospital,4
HCP_1905,Felton Glover,British Columbia,General Surgery,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,13
HCP_1906,Michell Friesen,British Columbia,General Surgery,FAC_BC_ACAD_002,Physician,Academic/Teaching Hospital,3
HCP_1907,Paige Goodwin,British Columbia,General Surgery,FAC_BC_PRIV_004,Physician,Private Practice,33
HCP_1908,Tressa Kovacek,British Columbia,General Surgery,FAC_BC_ACAD_004,Physician,Academic/Teaching Hospital,7
HCP_1909,Terry Wiegand,British Columbia,General Surgery,FAC_BC_HOSP_008,Physician,Hospital,29
HCP_1910,Rahul Menon,British Columbia,General Surgery,FAC_BC_ACAD_002,Physician,Academic/Teaching Hospital,7
HCP_1911,Benton Becker,British Columbia,General Surgery,FAC_BC_HOSP_010,Physician,Hospital,12
HCP_1912,Santina Klocko,British Columbia,General Surgery,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,22
HCP_1913,Tomas Sauer,British Columbia,General Surgery,FAC_BC_HOSP_008,Physician,Hospital,30
HCP_1914,Carlos Bins,British Columbia,General Surgery,FAC_BC_PRIV_008,Physician,Private Practice,7
HCP_1915,Anton Gibson,British Columbia,General Surgery,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,8
HCP_1916,Blanca Feliciano,British Columbia,General Surgery,FAC_BC_HOSP_005,Physician,Hospital,31
HCP_1917,Reggie Mitchell,British Columbia,General Surgery,FAC_BC_HOSP_004,Physician,Hospital,12
HCP_1918,Zaida Treutel,British Columbia,General Surgery,FAC_BC_ACAD_008,Physician,Academic/Teaching Hospital,8
HCP_1919,Ezequiel Hoeger,British Columbia,General Surgery,FAC_BC_HOSP_009,Physician,Hospital,27
HCP_1920,Buddy Schinner,British Columbia,General Surgery,FAC_BC_PRIV_006,Physician,Private Practice,4
HCP_1921,Mac Stroman,British Columbia,General Surgery,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,31
HCP_1922,Latashia Glover,British Columbia,General Surgery,FAC_BC_PRIV_011,Physician,Private Practice,31
HCP_1923,Parker Grady,British Columbia,General Surgery,FAC_BC_CLIN_007,Physician,Community Clinic,30
HCP_1924,Carmelina Wisozk,British Columbia,General Surgery,FAC_BC_CLIN_003,Physician,Community Clinic,11
HCP_1925,Micheal Deckow,British Columbia,Urology,FAC_BC_PRIV_009,Physician,Private Practice,4
HCP_1926,Judith Johns,British Columbia,Urology,FAC_BC_PRIV_001,Physician,Private Practice,15
HCP_1927,Arnoldo Carter,British Columbia,Urology,FAC_BC_PRIV_005,Physician,Private Practice,12
HCP_1928,Mohammed Parisian,British Columbia,Urology,FAC_BC_HOSP_003,Physician,Hospital,34
HCP_1929,Kasi Hickle,British Columbia,Urology,FAC_BC_PRIV_004,Physician,Private Practice,23
HCP_1930,Aiko Nakamura,British Columbia,Urology,FAC_BC_PRIV_007,Physician,Private Practice,34
HCP_1931,Hassan Rath,British Columbia,Urology,FAC_BC_PRIV_003,Physician,Private Practice,27
HCP_1932,Abdul Volkman,British Columbia,Urology,FAC_BC_HOSP_005,Physician,Hospital,26
HCP_1933,Brandon Gerhold,British Columbia,Urology,FAC_BC_PRIV_011,Physician,Private Practice,4
HCP_1934,Aiko Nakamura,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_004,Physician,Private Practice,3
HCP_1935,Jamie Eichmann,British Columbia,Orthopedic Surgery,FAC_BC_HOSP_008,Physician,Hospital,2
HCP_1936,Edie Howell,British Columbia,Orthopedic Surgery,FAC_BC_ACAD_003,Physician,Academic/Teaching Hospital,21
HCP_1937,Dorene Kessler,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_006,Physician,Private Practice,8
HCP_1938,Rory Kuvalis,British Columbia,Orthopedic Surgery,FAC_BC_CLIN_005,Physician,Community Clinic,35
HCP_1939,Mika Suzuki,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_002,Physician,Private Practice,5
HCP_1940,Lucio Robel,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_011,Physician,Private Practice,34
HCP_1941,Edie Howell,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_011,Physician,Private Practice,24
HCP_1942,Matt Bartell,British Columbia,Orthopedic Surgery,FAC_BC_CLIN_005,Physician,Community Clinic,4
HCP_1943,Olen Heathcote,British Columbia,Orthopedic Surgery,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,3
HCP_1944,Von Mraz,British Columbia,Orthopedic Surgery,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,14
HCP_1945,Horace Collier,British Columbia,Orthopedic Surgery,FAC_BC_HOSP_010,Physician,Hospital,12
HCP_1946,Myong Heidenreich,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_009,Physician,Private Practice,12
HCP_1947,Lon Lind,British Columbia,Orthopedic Surgery,FAC_BC_HOSP_010,Physician,Hospital,19
HCP_1948,Priya Nair,British Columbia,Orthopedic Surgery,FAC_BC_CLIN_005,Physician,Community Clinic,5
HCP_1949,Tomas Sauer,British Columbia,Orthopedic Surgery,FAC_BC_ACAD_005,Physician,Academic/Teaching Hospital,5
HCP_1950,Rayford Wisozk,British Columbia,Orthopedic Surgery,FAC_BC_HOSP_001,Physician,Hospital,25
HCP_1951,Rohan Kapoor,British Columbia,Orthopedic Surgery,FAC_BC_CLIN_004,Physician,Community Clinic,35
HCP_1952,Lucienne Hudson,British Columbia,Orthopedic Surgery,FAC_BC_HOSP_009,Physician,Hospital,10
HCP_1953,Benton Becker,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_004,Physician,Private Practice,33
HCP_1954,Corrina Pacocha,British Columbia,Orthopedic Surgery,FAC_BC_CLIN_004,Physician,Community Clinic,13
HCP_1955,Ren Takahashi,British Columbia,Orthopedic Surgery,FAC_BC_PRIV_001,Physician,Private Practice,12
HCP_1956,Norbert Murphy,British Columbia,Ophthalmology,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,4
HCP_1957,Buddy Schinner,British Columbia,Ophthalmology,FAC_BC_PRIV_008,Physician,Private Practice,15
HCP_1958,Kimberely Beatty,British Columbia,Ophthalmology,FAC_BC_PRIV_005,Physician,Private Practice,18
HCP_1959,Andrés Sauceda,British Columbia,Ophthalmology,FAC_BC_HOSP_002,Physician,Hospital,24
HCP_1960,Leola Tremblay,British Columbia,Ophthalmology,FAC_BC_HOSP_006,Physician,Hospital,6
HCP_1961,Albertina Skiles,British Columbia,Ophthalmology,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,7
HCP_1962,Lerato Molefe,British Columbia,Ophthalmology,FAC_BC_ACAD_009,Physician,Academic/Teaching Hospital,16
HCP_1963,Pamelia Harber,British Columbia,Ophthalmology,FAC_BC_PRIV_011,Physician,Private Practice,3
HCP_1964,Elijah Koepp,British Columbia,Ophthalmology,FAC_BC_CLIN_007,Physician,Community Clinic,6
HCP_1965,Elijah Koepp,British Columbia,Ophthalmology,FAC_BC_HOSP_010,Physician,Hospital,23
HCP_1966,Homero Zúñiga,British Columbia,Ophthalmology,FAC_BC_ACAD_005,Physician,Academic/Teaching Hospital,34
HCP_1967,Pamala Collier,British Columbia,Ophthalmology,FAC_BC_ACAD_007,Physician,Academic/Teaching Hospital,21
HCP_1968,Don Denesik,British Columbia,Ophthalmology,FAC_BC_HOSP_007,Physician,Hospital,6
HCP_1969,Albertina Skiles,British Columbia,Ophthalmology,FAC_BC_PRIV_008,Physician,Private Practice,35
HCP_1970,Lonna Dietrich,British Columbia,Ophthalmology,FAC_BC_PRIV_006,Physician,Private Practice,19
HCP_1971,Dante Howell,British Columbia,Ophthalmology,FAC_BC_CLIN_008,Physician,Community Clinic,26
HCP_1972,Arjun Malhotra,British Columbia,Ophthalmology,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,7
HCP_1973,Indira Willms,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_010,Physician,Hospital,21
HCP_1974,Ofelia Skiles,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_003,Physician,Community Clinic,3
HCP_1975,Geralyn Mitchell,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_004,Physician,Hospital,22
HCP_1976,Garth Wyman,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_011,Physician,Private Practice,8
HCP_1977,Vivek Iyer,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_009,Physician,Private Practice,32
HCP_1978,Ofelia Skiles,British Columbia,Obstetrics/Gynecology,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,2
HCP_1979,Devora Sipes,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_006,Physician,Private Practice,23
HCP_1980,Cathi Gulgowski,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_004,Physician,Hospital,5
HCP_1981,Andrés Sauceda,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_006,Physician,Community Clinic,25
HCP_1982,Arcelia Gottlieb,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_004,Physician,Hospital,18
HCP_1983,Leonor Najera,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_001,Physician,Private Practice,34
HCP_1984,Lavera Flatley,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_002,Physician,Private Practice,23
HCP_1985,Joleen Oberbrunner,British Columbia,Obstetrics/Gynecology,FAC_BC_ACAD_003,Physician,Academic/Teaching Hospital,14
HCP_1986,Cathi Gulgowski,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_008,Physician,Community Clinic,4
HCP_1987,Parker Grady,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_001,Physician,Community Clinic,21
HCP_1988,Leif Grant,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_004,Physician,Hospital,16
HCP_1989,Leif Grant,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_007,Physician,Community Clinic,2
HCP_1990,Arjun Malhotra,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_004,Physician,Community Clinic,21
HCP_1991,Buddy Schinner,British Columbia,Obstetrics/Gynecology,FAC_BC_ACAD_006,Physician,Academic/Teaching Hospital,8
HCP_1992,Lavinia Douglas,British Columbia,Obstetrics/Gynecology,FAC_BC_ACAD_002,Physician,Academic/Teaching Hospital,9
HCP_1993,Homer Wiegand,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_007,Physician,Hospital,1
HCP_1994,Joleen Oberbrunner,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_008,Physician,Community Clinic,14
HCP_1995,Elton VonRueden,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_005,Physician,Private Practice,8
HCP_1996,Tomas Sauer,British Columbia,Obstetrics/Gynecology,FAC_BC_CLIN_005,Physician,Community Clinic,3
HCP_1997,Rory Kuvalis,British Columbia,Obstetrics/Gynecology,FAC_BC_HOSP_005,Physician,Hospital,16
HCP_1998,Sibusiso Ndlovu,British Columbia,Obstetrics/Gynecology,FAC_BC_ACAD_001,Physician,Academic/Teaching Hospital,8
HCP_1999,Reggie Mitchell,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_007,Physician,Private Practice,5
HCP_2000,Reggie Mitchell,British Columbia,Obstetrics/Gynecology,FAC_BC_PRIV_001,Physician,Private Practice,17
HCP_2001,Mari Reynolds,Northwest Territories,Cardiology,FAC_NT_HOSP_001,Physician,Hospital,30
HCP_2002,Lerato Molefe,Northwest Territories,Internal Medicine,FAC_NT_ACAD_001,Physician,Academic/Teaching Hospital,16
HCP_2003,Don Denesik,Northwest Territories,Neurology,FAC_NT_CLIN_001,Physician,Community Clinic,26
HCP_2004,Ayanda Mthembu,Nunavut,Cardiology,FAC_NU_HOSP_001,Physician,Hospital,12
HCP_2005,Mariano West,Nunavut,Internal Medicine,FAC_NU_HOSP_001,Physician,Hospital,5
